item_id,restaurant_id,name,description,price,category,image_url,is_available
371264f6-be0d-4bcf-828d-04acb3e7140f,62320f95-0bdc-418f-bc51-f2b9145ef179,Món đặc biệt 100,Mô tả món ăn thơm ngon hấp dẫn.,59000.0,Đồ ăn,https://via.placeholder.com/200x200,True
71afbcb0-9d6e-402b-b2e6-e2e8fbc193c1,1954c83c-a5e5-473d-a12a-90b94d391768,Món đặc biệt 34,Mô tả món ăn thơm ngon hấp dẫn.,54000.0,Nước uống,https://via.placeholder.com/200x200,True
19e07ee9-5ab4-4268-aec9-68dea1255761,1954c83c-a5e5-473d-a12a-90b94d391768,Món đặc biệt 23,Mô tả món ăn thơm ngon hấp dẫn.,113000.0,Đồ ăn,https://via.placeholder.com/200x200,True
b73a51c5-4c16-4df6-aa33-b7f0ddf4be85,cab9602e-638c-448f-a9e7-91bece830ff9,Món đặc biệt 16,Mô tả món ăn thơm ngon hấp dẫn.,111000.0,Đồ ăn,https://via.placeholder.com/200x200,True
00702cc2-3133-4331-8526-f0cffda0ef58,cab9602e-638c-448f-a9e7-91bece830ff9,Món đặc biệt 100,Mô tả món ăn thơm ngon hấp dẫn.,135000.0,Combo,https://via.placeholder.com/200x200,True
0d88b475-1813-4601-99ec-521dd3f44532,cb07ae4e-7ba4-4674-925a-3e7276d20384,Món đặc biệt 62,Mô tả món ăn thơm ngon hấp dẫn.,146000.0,Đồ ăn,https://via.placeholder.com/200x200,True
a4c027bc-d48d-493f-a346-6bca68e5764e,cb07ae4e-7ba4-4674-925a-3e7276d20384,Món đặc biệt 24,Mô tả món ăn thơm ngon hấp dẫn.,118000.0,Đồ ăn,https://via.placeholder.com/200x200,True
368e0e61-073d-477b-ae65-e31a806306a8,26d8beb3-ff6d-4adb-b289-312d0a7793b5,Món đặc biệt 99,Mô tả món ăn thơm ngon hấp dẫn.,99000.0,Nước uống,https://via.placeholder.com/200x200,True
8122f5f4-a287-4062-a4e7-0134cc9e71f3,26d8beb3-ff6d-4adb-b289-312d0a7793b5,Món đặc biệt 37,Mô tả món ăn thơm ngon hấp dẫn.,161000.0,Đồ ăn,https://via.placeholder.com/200x200,True
033df6fe-d118-4995-b146-aeb21bae765b,eb292f7a-e955-4800-b432-3d1dfffc9df0,Món đặc biệt 83,Mô tả món ăn thơm ngon hấp dẫn.,41000.0,Đồ ăn,https://via.placeholder.com/200x200,True
9ea5a478-34d2-48ad-a6fb-fff540edff0f,eb292f7a-e955-4800-b432-3d1dfffc9df0,Món đặc biệt 100,Mô tả món ăn thơm ngon hấp dẫn.,199000.0,Đồ ăn,https://via.placeholder.com/200x200,True
9c1904db-f1b4-43b2-b785-20dbb1463866,69eec25b-93d3-4120-bc79-99a337b4f210,Món đặc biệt 3,Mô tả món ăn thơm ngon hấp dẫn.,39000.0,Combo,https://via.placeholder.com/200x200,True
b4a16d49-7f3d-4a36-aa33-698617855b75,69eec25b-93d3-4120-bc79-99a337b4f210,Món đặc biệt 94,Mô tả món ăn thơm ngon hấp dẫn.,168000.0,Đồ ăn,https://via.placeholder.com/200x200,True
32a0c899-aec6-491a-9529-b4f091fe3ac1,161aed5a-5447-4b98-b264-4dd72a693fb3,Món đặc biệt 33,Mô tả món ăn thơm ngon hấp dẫn.,129000.0,Đồ ăn,https://via.placeholder.com/200x200,True
07bcc960-1c1e-4c0f-80f2-5d104ffe5f3b,161aed5a-5447-4b98-b264-4dd72a693fb3,Món đặc biệt 6,Mô tả món ăn thơm ngon hấp dẫn.,85000.0,Combo,https://via.placeholder.com/200x200,True
4f1b46ad-a07e-4377-9841-e6c99441f841,48d40e21-b47f-4abc-8493-8fc555da49c0,Món đặc biệt 75,Mô tả món ăn thơm ngon hấp dẫn.,58000.0,Nước uống,https://via.placeholder.com/200x200,True
77b67b14-258b-4cc1-9e67-a0327d4946a5,48d40e21-b47f-4abc-8493-8fc555da49c0,Món đặc biệt 93,Mô tả món ăn thơm ngon hấp dẫn.,121000.0,Nước uống,https://via.placeholder.com/200x200,True
4e720e1d-3454-4feb-8775-ef8145ba0bf8,acb78865-6a00-4324-bd87-dc6d9db9fc0f,Món đặc biệt 50,Mô tả món ăn thơm ngon hấp dẫn.,60000.0,Đồ ăn,https://via.placeholder.com/200x200,True
441615bd-6533-4eaa-80b2-18b1e8870f20,acb78865-6a00-4324-bd87-dc6d9db9fc0f,Món đặc biệt 82,Mô tả món ăn thơm ngon hấp dẫn.,133000.0,Nước uống,https://via.placeholder.com/200x200,True
0aa45696-e9c9-4dcd-b34b-6e306a1756cc,f6a4821b-e470-4214-992a-bc9afd562661,Món đặc biệt 39,Mô tả món ăn thơm ngon hấp dẫn.,85000.0,Combo,https://via.placeholder.com/200x200,True
936a58c8-2e14-4b53-9f45-7fb33a36700d,f6a4821b-e470-4214-992a-bc9afd562661,Món đặc biệt 97,Mô tả món ăn thơm ngon hấp dẫn.,54000.0,Combo,https://via.placeholder.com/200x200,True
9beb9df2-341c-45c5-a374-bd53fba45b2f,057a5df6-649c-43f8-93f7-24fd3924fbcc,Món đặc biệt 84,Mô tả món ăn thơm ngon hấp dẫn.,84000.0,Nước uống,https://via.placeholder.com/200x200,True
e73a4fd4-2a61-40ad-8f3d-76cb7dcbf1b4,057a5df6-649c-43f8-93f7-24fd3924fbcc,Món đặc biệt 10,Mô tả món ăn thơm ngon hấp dẫn.,71000.0,Đồ ăn,https://via.placeholder.com/200x200,True
6fc92435-9105-4236-98d2-e015f63b46be,670570ed-b38f-451c-8a36-db2637c41021,Món đặc biệt 27,Mô tả món ăn thơm ngon hấp dẫn.,155000.0,Đồ ăn,https://via.placeholder.com/200x200,True
22622c40-4a19-4174-9cef-2433c665607e,670570ed-b38f-451c-8a36-db2637c41021,Món đặc biệt 97,Mô tả món ăn thơm ngon hấp dẫn.,179000.0,Combo,https://via.placeholder.com/200x200,True
1d6edc7e-cc7d-4005-9616-cc613fb74a82,28d2038d-8edc-403c-ac51-15e28d1e803d,Món đặc biệt 7,Mô tả món ăn thơm ngon hấp dẫn.,138000.0,Nước uống,https://via.placeholder.com/200x200,True
468847a7-1aa6-479f-ae47-c03c4847a638,28d2038d-8edc-403c-ac51-15e28d1e803d,Món đặc biệt 5,Mô tả món ăn thơm ngon hấp dẫn.,37000.0,Đồ ăn,https://via.placeholder.com/200x200,True
2ca1fc44-1a4c-4497-9554-6d128276b059,f2c6a16a-29e4-4971-8e10-77ad1917b681,Món đặc biệt 68,Mô tả món ăn thơm ngon hấp dẫn.,73000.0,Nước uống,https://via.placeholder.com/200x200,True
ae826a4b-6d80-4747-9cf0-9293517a83b8,f2c6a16a-29e4-4971-8e10-77ad1917b681,Món đặc biệt 39,Mô tả món ăn thơm ngon hấp dẫn.,39000.0,Nước uống,https://via.placeholder.com/200x200,True
88ab7db3-60cd-4fe4-8d2d-7169648cb9d7,fdf81b34-0984-42bb-8cb4-10a89da1463f,Món đặc biệt 81,Mô tả món ăn thơm ngon hấp dẫn.,46000.0,Đồ ăn,https://via.placeholder.com/200x200,True
efd59cd0-190d-447a-b598-ef485b74d0dd,fdf81b34-0984-42bb-8cb4-10a89da1463f,Món đặc biệt 83,Mô tả món ăn thơm ngon hấp dẫn.,167000.0,Đồ ăn,https://via.placeholder.com/200x200,True
495da876-e8ab-42d8-b597-c1133d34a2b9,4498992f-ed21-495b-a962-f4a95cd40954,Món đặc biệt 94,Mô tả món ăn thơm ngon hấp dẫn.,135000.0,Nước uống,https://via.placeholder.com/200x200,True
f01781f5-0ff9-4d8d-8e71-3263ea133850,4498992f-ed21-495b-a962-f4a95cd40954,Món đặc biệt 89,Mô tả món ăn thơm ngon hấp dẫn.,99000.0,Nước uống,https://via.placeholder.com/200x200,True
8911fe7f-fd3a-46eb-9662-ebff06989e41,cfc0ab87-7698-4ce4-b598-e5aad828a705,Món đặc biệt 40,Mô tả món ăn thơm ngon hấp dẫn.,174000.0,Combo,https://via.placeholder.com/200x200,True
00452fd6-21bb-4800-83fb-b015b77b33a5,cfc0ab87-7698-4ce4-b598-e5aad828a705,Món đặc biệt 92,Mô tả món ăn thơm ngon hấp dẫn.,151000.0,Combo,https://via.placeholder.com/200x200,True
6ce35fcf-89e0-4895-99d6-2ef82198d659,2b0c16d3-d070-4b86-95f9-7b8ac2935a22,Món đặc biệt 72,Mô tả món ăn thơm ngon hấp dẫn.,173000.0,Đồ ăn,https://via.placeholder.com/200x200,True
b5d8481d-5d8a-4800-a69d-2f83de8dfa86,2b0c16d3-d070-4b86-95f9-7b8ac2935a22,Món đặc biệt 38,Mô tả món ăn thơm ngon hấp dẫn.,106000.0,Combo,https://via.placeholder.com/200x200,True
c51253a9-ad25-4ed5-b154-3fe08320d0f0,d2c6f182-1a9f-43e9-84c6-fb028414ca8d,Món đặc biệt 11,Mô tả món ăn thơm ngon hấp dẫn.,64000.0,Nước uống,https://via.placeholder.com/200x200,True
4cb83d24-7387-4262-884b-643b6b5e408c,d2c6f182-1a9f-43e9-84c6-fb028414ca8d,Món đặc biệt 25,Mô tả món ăn thơm ngon hấp dẫn.,77000.0,Đồ ăn,https://via.placeholder.com/200x200,True
9dc00f94-e5e7-44ce-8fe3-8b56b68b6d04,f096d517-2056-4556-8dc1-298bd63cb176,Món đặc biệt 70,Mô tả món ăn thơm ngon hấp dẫn.,31000.0,Combo,https://via.placeholder.com/200x200,True
fb559e33-29b6-4bc4-a829-25a5d99db7dc,f096d517-2056-4556-8dc1-298bd63cb176,Món đặc biệt 71,Mô tả món ăn thơm ngon hấp dẫn.,141000.0,Combo,https://via.placeholder.com/200x200,True
ade5bd6e-021a-40be-8455-f39bb1c0edbb,0fa43619-e1e7-41d9-81c1-fb64a947b94c,Món đặc biệt 15,Mô tả món ăn thơm ngon hấp dẫn.,174000.0,Combo,https://via.placeholder.com/200x200,True
a9fa6527-b1d8-4c81-8b23-fb57a255cc91,0fa43619-e1e7-41d9-81c1-fb64a947b94c,Món đặc biệt 91,Mô tả món ăn thơm ngon hấp dẫn.,190000.0,Combo,https://via.placeholder.com/200x200,True
f749e201-706a-4f5c-9d04-74bda226cacd,c716152d-a497-4889-aae0-0c57753eb966,Món đặc biệt 72,Mô tả món ăn thơm ngon hấp dẫn.,36000.0,Combo,https://via.placeholder.com/200x200,True
233f898c-6e86-4f37-be5a-e85a849edbcf,c716152d-a497-4889-aae0-0c57753eb966,Món đặc biệt 35,Mô tả món ăn thơm ngon hấp dẫn.,197000.0,Combo,https://via.placeholder.com/200x200,True
4ac6012d-729d-43ee-8c6d-f435d2479d44,e1fced86-0cbc-4137-a432-622c5a015ebd,Món đặc biệt 68,Mô tả món ăn thơm ngon hấp dẫn.,184000.0,Đồ ăn,https://via.placeholder.com/200x200,True
a2f73e99-b31d-4d4b-a793-8e4f2824beb2,e1fced86-0cbc-4137-a432-622c5a015ebd,Món đặc biệt 36,Mô tả món ăn thơm ngon hấp dẫn.,111000.0,Nước uống,https://via.placeholder.com/200x200,True
edccf263-cfd0-476a-943e-82a5d83440b5,748d7435-0d4a-40e2-a4cd-18c10222458d,Món đặc biệt 84,Mô tả món ăn thơm ngon hấp dẫn.,194000.0,Đồ ăn,https://via.placeholder.com/200x200,True
444731cf-e2be-4108-bf3a-e180d79d3346,748d7435-0d4a-40e2-a4cd-18c10222458d,Món đặc biệt 1,Mô tả món ăn thơm ngon hấp dẫn.,47000.0,Nước uống,https://via.placeholder.com/200x200,True
d6c4383c-2372-4570-83e0-1290ba0d8091,f2be5102-24c7-49a8-8474-0ad19de6a0d6,Món đặc biệt 58,Mô tả món ăn thơm ngon hấp dẫn.,125000.0,Nước uống,https://via.placeholder.com/200x200,True
2b0ddcaa-335c-4bdb-9ab0-bbfdf8d52e18,f2be5102-24c7-49a8-8474-0ad19de6a0d6,Món đặc biệt 49,Mô tả món ăn thơm ngon hấp dẫn.,145000.0,Combo,https://via.placeholder.com/200x200,True
bda8c8f1-c8fa-4ec3-8d53-1f9e7bead3b9,d988be89-3eae-4fdf-b5e2-6ad8e6f0f2d0,Món đặc biệt 57,Mô tả món ăn thơm ngon hấp dẫn.,108000.0,Combo,https://via.placeholder.com/200x200,True
3b25ef10-eba1-432f-b854-e0cd503d016a,d988be89-3eae-4fdf-b5e2-6ad8e6f0f2d0,Món đặc biệt 36,Mô tả món ăn thơm ngon hấp dẫn.,105000.0,Đồ ăn,https://via.placeholder.com/200x200,True
a79642a9-a756-4c36-b58b-9c9786a540c8,ead4763e-00dc-4ab9-bf62-4fc16301626a,Món đặc biệt 56,Mô tả món ăn thơm ngon hấp dẫn.,66000.0,Combo,https://via.placeholder.com/200x200,True
d83cfd63-4785-43bd-802d-db1091268d91,ead4763e-00dc-4ab9-bf62-4fc16301626a,Món đặc biệt 37,Mô tả món ăn thơm ngon hấp dẫn.,39000.0,Nước uống,https://via.placeholder.com/200x200,True
1b0cb63f-768b-40b4-b83c-d16945e271ed,2bf695c9-510c-4c47-a107-950869f1c719,Món đặc biệt 50,Mô tả món ăn thơm ngon hấp dẫn.,92000.0,Đồ ăn,https://via.placeholder.com/200x200,True
ba5c9150-21f0-43c6-a376-022304872dc9,2bf695c9-510c-4c47-a107-950869f1c719,Món đặc biệt 37,Mô tả món ăn thơm ngon hấp dẫn.,133000.0,Combo,https://via.placeholder.com/200x200,True
ac363ed6-a527-45b8-be92-c0a31a20f59e,be39bade-50cc-480f-989e-e46e3a94d780,Món đặc biệt 78,Mô tả món ăn thơm ngon hấp dẫn.,63000.0,Nước uống,https://via.placeholder.com/200x200,True
4ebcb316-875c-4da9-b27b-1cb088a1beba,be39bade-50cc-480f-989e-e46e3a94d780,Món đặc biệt 45,Mô tả món ăn thơm ngon hấp dẫn.,158000.0,Combo,https://via.placeholder.com/200x200,True
da3b6593-f503-4be2-9836-02b8f21e60b3,036b458d-4708-4edd-8802-344916143756,Món đặc biệt 93,Mô tả món ăn thơm ngon hấp dẫn.,185000.0,Combo,https://via.placeholder.com/200x200,True
3ef9b119-82b7-47b5-b155-9fd4057fd08e,036b458d-4708-4edd-8802-344916143756,Món đặc biệt 38,Mô tả món ăn thơm ngon hấp dẫn.,145000.0,Nước uống,https://via.placeholder.com/200x200,True
29b36fde-bf47-438a-ba7d-41513eb3f4bc,d82c777f-96ab-4d9e-949a-92062e4bc21c,Món đặc biệt 59,Mô tả món ăn thơm ngon hấp dẫn.,200000.0,Đồ ăn,https://via.placeholder.com/200x200,True
ff284fb5-953d-4ba9-b451-62cefe4bfe09,d82c777f-96ab-4d9e-949a-92062e4bc21c,Món đặc biệt 25,Mô tả món ăn thơm ngon hấp dẫn.,183000.0,Nước uống,https://via.placeholder.com/200x200,True
05f3eab8-b2d6-4fde-8ebb-603c96b904bc,71de951f-34b1-417b-9d0b-31b7e239bf3d,Món đặc biệt 95,Mô tả món ăn thơm ngon hấp dẫn.,33000.0,Đồ ăn,https://via.placeholder.com/200x200,True
4d6409ea-1a4d-4814-9cf0-b965ae930bce,71de951f-34b1-417b-9d0b-31b7e239bf3d,Món đặc biệt 4,Mô tả món ăn thơm ngon hấp dẫn.,198000.0,Combo,https://via.placeholder.com/200x200,True
14406234-6e8c-4967-b32a-c3c5a26f9554,1e3cf315-e223-4006-af69-7b3c8d4a786c,Món đặc biệt 49,Mô tả món ăn thơm ngon hấp dẫn.,153000.0,Nước uống,https://via.placeholder.com/200x200,True
7d7a3c4e-8760-4d07-a461-5b2c2c1d71d4,1e3cf315-e223-4006-af69-7b3c8d4a786c,Món đặc biệt 97,Mô tả món ăn thơm ngon hấp dẫn.,107000.0,Đồ ăn,https://via.placeholder.com/200x200,True
6131e9cb-cab5-4db9-b3f0-c3251376bcaa,ce7ecf71-087a-47ec-8fd1-2588adbe7e2f,Món đặc biệt 73,Mô tả món ăn thơm ngon hấp dẫn.,198000.0,Combo,https://via.placeholder.com/200x200,True
dafc2bd0-8c79-49f9-86d8-8ad882c93964,ce7ecf71-087a-47ec-8fd1-2588adbe7e2f,Món đặc biệt 9,Mô tả món ăn thơm ngon hấp dẫn.,71000.0,Đồ ăn,https://via.placeholder.com/200x200,True
69576866-3f2b-4527-8b1c-33decb43c98d,0a4fdfc3-d9d8-45c3-955a-d725f8df8cad,Món đặc biệt 74,Mô tả món ăn thơm ngon hấp dẫn.,152000.0,Combo,https://via.placeholder.com/200x200,True
30fb8c52-fc77-49ec-a603-fe430631e969,0a4fdfc3-d9d8-45c3-955a-d725f8df8cad,Món đặc biệt 72,Mô tả món ăn thơm ngon hấp dẫn.,84000.0,Nước uống,https://via.placeholder.com/200x200,True
72b88828-6bc1-4d69-a00e-195cd17dfb26,3f701953-a72f-42e2-89c7-daadbaff6eaf,Món đặc biệt 31,Mô tả món ăn thơm ngon hấp dẫn.,31000.0,Đồ ăn,https://via.placeholder.com/200x200,True
38ea8a44-695d-423c-92c9-528c7a76a9c4,3f701953-a72f-42e2-89c7-daadbaff6eaf,Món đặc biệt 39,Mô tả món ăn thơm ngon hấp dẫn.,150000.0,Combo,https://via.placeholder.com/200x200,True
d79e57d7-b916-45c3-a99f-85ba3f72eb30,80a2c609-0bdd-4dbf-abf6-3c28de42f0c2,Món đặc biệt 13,Mô tả món ăn thơm ngon hấp dẫn.,194000.0,Combo,https://via.placeholder.com/200x200,True
4a43e7d7-902a-4e55-9c38-b36da647a01e,80a2c609-0bdd-4dbf-abf6-3c28de42f0c2,Món đặc biệt 26,Mô tả món ăn thơm ngon hấp dẫn.,42000.0,Combo,https://via.placeholder.com/200x200,True
6395d364-4680-4e7c-8d1b-23c87a6add8d,7d643ad8-7a85-4ac1-87a0-985417fd0672,Món đặc biệt 95,Mô tả món ăn thơm ngon hấp dẫn.,88000.0,Đồ ăn,https://via.placeholder.com/200x200,True
5246e405-fa07-4160-af47-12d3be4b4745,7d643ad8-7a85-4ac1-87a0-985417fd0672,Món đặc biệt 51,Mô tả món ăn thơm ngon hấp dẫn.,68000.0,Combo,https://via.placeholder.com/200x200,True
e880f7f7-d22b-45a0-8aa3-1a4b243f9c40,768d54d1-76a1-46bd-a0bd-0db56b7f8b4f,Món đặc biệt 90,Mô tả món ăn thơm ngon hấp dẫn.,185000.0,Đồ ăn,https://via.placeholder.com/200x200,True
281234ee-5bd4-4e0b-bb63-958bc8d7b51a,768d54d1-76a1-46bd-a0bd-0db56b7f8b4f,Món đặc biệt 6,Mô tả món ăn thơm ngon hấp dẫn.,155000.0,Combo,https://via.placeholder.com/200x200,True
b8af05aa-0f26-48e6-ab2a-c5e8b4aa023a,cd63753a-8746-404e-9f16-95e929dcf669,Món đặc biệt 70,Mô tả món ăn thơm ngon hấp dẫn.,105000.0,Đồ ăn,https://via.placeholder.com/200x200,True
46a12c28-2a96-4943-bc5d-307e54ae5e0e,cd63753a-8746-404e-9f16-95e929dcf669,Món đặc biệt 22,Mô tả món ăn thơm ngon hấp dẫn.,199000.0,Nước uống,https://via.placeholder.com/200x200,True
2dd6cd87-ccbe-46a3-8707-29f6c4613252,551d1144-a0ea-4dde-80d0-fa2ee21a52f5,Món đặc biệt 4,Mô tả món ăn thơm ngon hấp dẫn.,89000.0,Đồ ăn,https://via.placeholder.com/200x200,True
9f4ff6cb-0024-47ee-94bd-4be874d36feb,551d1144-a0ea-4dde-80d0-fa2ee21a52f5,Món đặc biệt 85,Mô tả món ăn thơm ngon hấp dẫn.,120000.0,Combo,https://via.placeholder.com/200x200,True
b97c67b7-14d2-4604-9480-67df264171e2,cfce3b6c-dd5e-495d-a927-ed7c312b3784,Món đặc biệt 63,Mô tả món ăn thơm ngon hấp dẫn.,193000.0,Đồ ăn,https://via.placeholder.com/200x200,True
b55c82fe-cef8-4fbc-8f08-f09551573035,cfce3b6c-dd5e-495d-a927-ed7c312b3784,Món đặc biệt 27,Mô tả món ăn thơm ngon hấp dẫn.,138000.0,Đồ ăn,https://via.placeholder.com/200x200,True
329d4f34-8fb5-48a0-be5a-e66c3cb52cbe,628bfeaa-a097-4a7e-b849-8fc5a1e2a97f,Món đặc biệt 5,Mô tả món ăn thơm ngon hấp dẫn.,162000.0,Nước uống,https://via.placeholder.com/200x200,True
c17ceb9a-8649-40b0-8135-fd73091e5509,628bfeaa-a097-4a7e-b849-8fc5a1e2a97f,Món đặc biệt 53,Mô tả món ăn thơm ngon hấp dẫn.,104000.0,Combo,https://via.placeholder.com/200x200,True
be32e0fa-4372-4c23-bdd0-c606ad2e8882,bd2784d8-23ac-4ef3-987c-c6ce10ec21b9,Món đặc biệt 40,Mô tả món ăn thơm ngon hấp dẫn.,155000.0,Nước uống,https://via.placeholder.com/200x200,True
e109d73d-139a-4dcf-8de2-4782ccd8a96b,bd2784d8-23ac-4ef3-987c-c6ce10ec21b9,Món đặc biệt 79,Mô tả món ăn thơm ngon hấp dẫn.,131000.0,Đồ ăn,https://via.placeholder.com/200x200,True
a6a0ce80-3bfe-4bd5-91cd-47c65a3c5f67,b01c47bc-0da6-4381-9901-cefa5e508990,Món đặc biệt 78,Mô tả món ăn thơm ngon hấp dẫn.,41000.0,Combo,https://via.placeholder.com/200x200,True
458b72c2-17ed-40a3-a688-5aa311bf5188,b01c47bc-0da6-4381-9901-cefa5e508990,Món đặc biệt 92,Mô tả món ăn thơm ngon hấp dẫn.,110000.0,Đồ ăn,https://via.placeholder.com/200x200,True
ec232bc7-5cbb-4e24-9e9a-f726c1ffb3b5,44a05333-22ed-4cde-b7a2-1caf1bfce8c8,Món đặc biệt 77,Mô tả món ăn thơm ngon hấp dẫn.,197000.0,Đồ ăn,https://via.placeholder.com/200x200,True
57559573-7ba6-4fc4-a429-80a6908474ea,44a05333-22ed-4cde-b7a2-1caf1bfce8c8,Món đặc biệt 70,Mô tả món ăn thơm ngon hấp dẫn.,42000.0,Combo,https://via.placeholder.com/200x200,True
fce51262-63c8-4fa0-b044-cb4b9432000b,3b3d8db5-b4fe-4bd7-8e8c-f95f355886c2,Món đặc biệt 5,Mô tả món ăn thơm ngon hấp dẫn.,177000.0,Đồ ăn,https://via.placeholder.com/200x200,True
c23f7e32-7ece-4e23-9a81-7e193ae46792,3b3d8db5-b4fe-4bd7-8e8c-f95f355886c2,Món đặc biệt 77,Mô tả món ăn thơm ngon hấp dẫn.,108000.0,Nước uống,https://via.placeholder.com/200x200,True
6416f3dc-d2a0-449d-a6ba-be336fc977c2,144c9f22-3713-45db-8de3-33147ba38bb7,Món đặc biệt 70,Mô tả món ăn thơm ngon hấp dẫn.,159000.0,Đồ ăn,https://via.placeholder.com/200x200,True
86604114-8cce-44c8-8365-feb4ac0263a1,144c9f22-3713-45db-8de3-33147ba38bb7,Món đặc biệt 27,Mô tả món ăn thơm ngon hấp dẫn.,106000.0,Nước uống,https://via.placeholder.com/200x200,True
f93b71b9-f155-4b94-a555-04210cb9362a,dcace5e9-bc3e-4192-886f-9281023d956f,Món đặc biệt 96,Mô tả món ăn thơm ngon hấp dẫn.,119000.0,Đồ ăn,https://via.placeholder.com/200x200,True
ef23596e-fd29-4c09-931e-fc81379c1f63,dcace5e9-bc3e-4192-886f-9281023d956f,Món đặc biệt 33,Mô tả món ăn thơm ngon hấp dẫn.,38000.0,Nước uống,https://via.placeholder.com/200x200,True
9564979d-501f-4d9f-9cfd-ac16da78c12b,10d0eef2-54b6-4fe4-b390-1dee11156c33,Món đặc biệt 91,Mô tả món ăn thơm ngon hấp dẫn.,185000.0,Nước uống,https://via.placeholder.com/200x200,True
1127a1ca-ab9d-480e-9f7f-2f1d57dcbb42,10d0eef2-54b6-4fe4-b390-1dee11156c33,Món đặc biệt 4,Mô tả món ăn thơm ngon hấp dẫn.,32000.0,Combo,https://via.placeholder.com/200x200,True
51f46f03-4c68-4ea4-9dad-25ca8af05de0,3dc14571-5341-42ea-a1d5-b54b6f301dd2,Món đặc biệt 77,Mô tả món ăn thơm ngon hấp dẫn.,35000.0,Đồ ăn,https://via.placeholder.com/200x200,True
33093c5b-8c90-4450-84ad-77a59bb01ae0,3dc14571-5341-42ea-a1d5-b54b6f301dd2,Món đặc biệt 7,Mô tả món ăn thơm ngon hấp dẫn.,55000.0,Nước uống,https://via.placeholder.com/200x200,True
038f24f3-1115-45e2-80e8-c0dfefd178b0,271a1f4d-f96d-4fb1-99d4-c6f85a7bdfee,Món đặc biệt 73,Mô tả món ăn thơm ngon hấp dẫn.,191000.0,Đồ ăn,https://via.placeholder.com/200x200,True
fa669dff-494e-4c43-9099-1bed7409218f,271a1f4d-f96d-4fb1-99d4-c6f85a7bdfee,Món đặc biệt 82,Mô tả món ăn thơm ngon hấp dẫn.,131000.0,Combo,https://via.placeholder.com/200x200,True
43b78bd1-214a-4458-b7f4-d3068b796f0d,12de0521-59dc-4444-bca9-4d5a70079bfe,Món đặc biệt 96,Mô tả món ăn thơm ngon hấp dẫn.,130000.0,Nước uống,https://via.placeholder.com/200x200,True
5c4c2ef1-490f-42cb-b496-85e36b83e390,12de0521-59dc-4444-bca9-4d5a70079bfe,Món đặc biệt 56,Mô tả món ăn thơm ngon hấp dẫn.,81000.0,Combo,https://via.placeholder.com/200x200,True
1f2a0ff9-5d88-46e8-bb3e-6642a441a1f6,9ae5cff7-2394-4ade-b51b-cdd5103c99b8,Món đặc biệt 49,Mô tả món ăn thơm ngon hấp dẫn.,122000.0,Đồ ăn,https://via.placeholder.com/200x200,True
eb6c898b-3ad0-4d3d-83c7-4e578ab47ca1,9ae5cff7-2394-4ade-b51b-cdd5103c99b8,Món đặc biệt 91,Mô tả món ăn thơm ngon hấp dẫn.,128000.0,Đồ ăn,https://via.placeholder.com/200x200,True
f824d7b8-a14f-4e8f-96b9-a92e4f7f1ec8,dd4ef1b5-8043-4184-b36f-05282ca1a6ff,Món đặc biệt 36,Mô tả món ăn thơm ngon hấp dẫn.,85000.0,Nước uống,https://via.placeholder.com/200x200,True
a04424d6-e171-4eed-b180-649584e08427,dd4ef1b5-8043-4184-b36f-05282ca1a6ff,Món đặc biệt 60,Mô tả món ăn thơm ngon hấp dẫn.,129000.0,Combo,https://via.placeholder.com/200x200,True
68bef869-a162-4364-bfb4-ce3220bafc07,76b9ce78-e8c5-49b1-8930-8738f8d837f3,Món đặc biệt 87,Mô tả món ăn thơm ngon hấp dẫn.,169000.0,Đồ ăn,https://via.placeholder.com/200x200,True
f5ceb124-1ff8-41ef-8028-3b0254540984,76b9ce78-e8c5-49b1-8930-8738f8d837f3,Món đặc biệt 30,Mô tả món ăn thơm ngon hấp dẫn.,73000.0,Nước uống,https://via.placeholder.com/200x200,True
7900358d-fe86-4239-80dd-457945d1d981,a5b945ba-8125-4955-a335-b0387940349c,Món đặc biệt 90,Mô tả món ăn thơm ngon hấp dẫn.,112000.0,Nước uống,https://via.placeholder.com/200x200,True
a2d16a86-0936-4cb9-854c-9e151b06e190,a5b945ba-8125-4955-a335-b0387940349c,Món đặc biệt 90,Mô tả món ăn thơm ngon hấp dẫn.,161000.0,Combo,https://via.placeholder.com/200x200,True
d27acbcb-edbc-493d-8db0-aee7754734c2,d74c27d0-74d7-478b-9a1b-8f72e20cb0a6,Món đặc biệt 67,Mô tả món ăn thơm ngon hấp dẫn.,82000.0,Đồ ăn,https://via.placeholder.com/200x200,True
4c6fc068-02ce-4093-bf26-ae36c1161052,d74c27d0-74d7-478b-9a1b-8f72e20cb0a6,Món đặc biệt 35,Mô tả món ăn thơm ngon hấp dẫn.,106000.0,Đồ ăn,https://via.placeholder.com/200x200,True
c5dcc8b6-c446-449b-99fb-70f9e6cf54c6,34261a92-03ce-42e8-b294-4cda4703330a,Món đặc biệt 77,Mô tả món ăn thơm ngon hấp dẫn.,124000.0,Đồ ăn,https://via.placeholder.com/200x200,True
5c373ee7-0ac5-41f8-8326-733c471284e6,34261a92-03ce-42e8-b294-4cda4703330a,Món đặc biệt 73,Mô tả món ăn thơm ngon hấp dẫn.,183000.0,Nước uống,https://via.placeholder.com/200x200,True
