image_id,restaurant_id,image_url,image_type,uploaded_at
acd65053-87ef-4e8d-863d-9bccb74d0563,1aa6b591-08b0-4a16-a5d1-5095e1da3a5e,https://tse2.mm.bing.net/th/id/OIP.jPD7eP7YZD8TlTT9hTqLlwHaEV?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
697eda42-2ca9-46b0-9394-3091a5c4e295,513c5738-5aea-4a1b-8f87-e3037698f57d,https://tse3.mm.bing.net/th/id/OIP.AeDcZuXW0FjBguujImak8AHaE9?o=7rm=3&rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
3edb5c58-39e9-48b9-9a9d-8c6e92c1b419,4d94e876-13a2-49a7-83f2-e6dba797f365,https://i.pinimg.com/originals/b9/80/18/b980187cff6a53d60d387a75cff9ab19.jpg,cover,2026-05-24T12:02:44Z
11b21239-848f-4615-a544-6ecfc696b38a,d503fa5b-b0f9-48f9-a11a-8f06c50b1b38,https://tse2.mm.bing.net/th/id/OIP.92OdqTIk4LitBNlZIMtl8AHaJQ?w=1080&h=1350&rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
fd2257fd-bb26-4453-852e-18126c5ac2e8,907e6593-d06e-4cd5-83af-7f888c932912,https://tse4.mm.bing.net/th/id/OIP.pJe38um5qAwsNWFunCTSfgHaEO?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
126da101-9594-4831-a428-529222ee23c3,393cf2f8-a779-40c8-b79a-f86a24b00bfc,https://images.prismic.io/luxdeco-dev/MWM1MGExZjYtZDA0Ny00NDkzLWJmNTktZTJiMjJhZTM1NGZh_restaurant_interior_design-_layouts_design_ideas___luxdeco_3.jpg?auto=compress,cover,2026-05-24T12:02:44Z
21781416-96ab-4bc6-b5d4-52bb4f109670,5102e930-adce-4e7c-8c03-aa4f9dd75690,https://rabda-entries.s3.amazonaws.com/store/2023/chotto-matte-marylebone-76cbeb99-0927-4ae9-8e60-56e594d24e8a/image/32226/file/xlarge-89f07358bb1a9d6da3ae470dec6fc4ff.jpg,cover,2026-05-24T12:02:44Z
7e48913d-3bc2-47ea-af7a-274f9dd6b138,9beabe8d-c114-4e9e-985f-90ae787be29c,https://tse2.mm.bing.net/th/id/OIP.ADX9gZvp5oCu1pVqfcOflAHaEo?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
e1595f45-c5d4-4bb9-8d3a-cfe6449f2050,fbf42157-0a98-43d2-b6b3-b3bdc324a490,https://4.bp.blogspot.com/-b3nppVIhSbA/W3Xop_EYjII/AAAAAAAAXRg/Z0BdFFYUz4AdYac4k_iJIAM6zeygx5jlQCLcBGAs/s1600/nha-hang-sai-gon-tphcm-10.jpg,cover,2026-05-24T12:02:44Z
535efb9b-2243-4ff3-ac4a-fca5de006ea9,35bc4229-7367-46e9-9962-2dd4327b693f,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/be/30/ff/outdoor-over-looking.jpg?w=800&h=-1&s=1,cover,2026-05-24T12:02:44Z
049bb6c3-6cd1-4b70-a7c3-64fb9afaeff7,a9283100-717c-4e03-a546-5eeb3eab1950,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/b5/69/5a/welcome-to-l-ng-den-restaurant.jpg?w=800&h=600&s=1,cover,2026-05-24T12:02:44Z
eff926ee-1220-47e7-9c6e-b58db7facc14,daa7ffa8-dc88-4a79-abad-88f2590bed0f,https://tse4.mm.bing.net/th/id/OIP.RcSbHleaNWmIuPxIFULA3gHaE8?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
01056112-b47e-47c3-994c-72d2923acd8e,ae616401-a6c9-41ab-a2ce-d9dd4393bba8,https://tse4.mm.bing.net/th/id/OIP.V7BnesGlJc6uNRMJTUn5RgHaE7?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
a33ba087-055d-4dd9-b5f5-ea2c54619dd7,ccf0fa29-0276-4cd1-a09e-c20f9b937c2c,https://hblimg.mmtcdn.com/content/hubble/img/Bangalore/mmt/activities/m_Bameys%20Restro%20Cafe_l_398_598.jpg,cover,2026-05-24T12:02:44Z
0bf35836-9f9f-4b2f-9973-c95e020377c1,58af678c-4c34-4647-b2f9-7b52f3e5559d,https://tse1.mm.bing.net/th/id/OIP.tcymWmvJUvnFIxyl9Ic4VgHaE8?o=7rm=3&rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
0a3955e3-d000-46ea-a070-dfac4121edcc,8d760fe4-82e2-4c28-b599-55ce9422f927,https://tse2.mm.bing.net/th/id/OIP.jPD7eP7YZD8TlTT9hTqLlwHaEV?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
1083c276-75be-4fda-9427-c12bf1034932,cd1922b3-e4e8-4889-841a-22ef8421f79d,https://tse3.mm.bing.net/th/id/OIP.AeDcZuXW0FjBguujImak8AHaE9?o=7rm=3&rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
7203faaa-3ce2-4109-9740-2c7c26297ca7,4eecbf1b-40ce-4d88-8054-7c69bee9d8bc,https://i.pinimg.com/originals/b9/80/18/b980187cff6a53d60d387a75cff9ab19.jpg,cover,2026-05-24T12:02:44Z
080f86f4-6ee6-445d-8071-3a6c7a43a66e,440ba298-6b3c-4301-8bd1-3859e1aefdf6,https://tse2.mm.bing.net/th/id/OIP.92OdqTIk4LitBNlZIMtl8AHaJQ?w=1080&h=1350&rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
6af7e61e-6275-4e7b-ab99-0364bdebf499,c3a7ed5d-bf42-400a-8bb9-b06cfe8ee779,https://tse4.mm.bing.net/th/id/OIP.pJe38um5qAwsNWFunCTSfgHaEO?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
f430ea40-2b1b-4042-b6fc-860f0b38ca77,9f2eba0c-6967-4121-8a60-ab5de397e3ac,https://images.prismic.io/luxdeco-dev/MWM1MGExZjYtZDA0Ny00NDkzLWJmNTktZTJiMjJhZTM1NGZh_restaurant_interior_design-_layouts_design_ideas___luxdeco_3.jpg?auto=compress,cover,2026-05-24T12:02:44Z
0fb6c76c-d4b7-4c07-8a00-af60d5f7ed27,fcc60c29-7c00-4572-8f2e-744a06452a0d,https://rabda-entries.s3.amazonaws.com/store/2023/chotto-matte-marylebone-76cbeb99-0927-4ae9-8e60-56e594d24e8a/image/32226/file/xlarge-89f07358bb1a9d6da3ae470dec6fc4ff.jpg,cover,2026-05-24T12:02:44Z
0cf0c36f-c275-4a01-819c-562af90f6338,86c46798-f28b-4a51-96f1-d412cbb859b8,https://tse2.mm.bing.net/th/id/OIP.ADX9gZvp5oCu1pVqfcOflAHaEo?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
ec2ed281-da4b-483a-84eb-b666e8cd7789,600379e9-83dc-4afe-b6ee-e085171b247c,https://4.bp.blogspot.com/-b3nppVIhSbA/W3Xop_EYjII/AAAAAAAAXRg/Z0BdFFYUz4AdYac4k_iJIAM6zeygx5jlQCLcBGAs/s1600/nha-hang-sai-gon-tphcm-10.jpg,cover,2026-05-24T12:02:44Z
dffb3dfd-5b0d-4658-94a3-45d056957467,2772c54d-772d-4098-8c44-f749b8d19dde,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/be/30/ff/outdoor-over-looking.jpg?w=800&h=-1&s=1,cover,2026-05-24T12:02:44Z
e2fe5b04-cdbe-4113-8b3a-6ff0e69a13ce,e9299a66-c088-4ccb-bbb4-961fab6c9f3d,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/b5/69/5a/welcome-to-l-ng-den-restaurant.jpg?w=800&h=600&s=1,cover,2026-05-24T12:02:44Z
fdb1bf5c-8b01-46fd-bb51-fb32bba44acd,b9b75881-58fc-4708-b973-428dad6de00f,https://tse4.mm.bing.net/th/id/OIP.RcSbHleaNWmIuPxIFULA3gHaE8?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
b18b8747-9c05-4d1b-8aef-cc00e85fe1c0,f0d81ea1-cd9c-4ce6-9e15-a83caa30e4ff,https://tse4.mm.bing.net/th/id/OIP.V7BnesGlJc6uNRMJTUn5RgHaE7?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
d821d676-5c06-42ae-a8aa-0b28ac6dfb35,a5b95feb-b0ba-460d-9eba-405299fd2ae8,https://hblimg.mmtcdn.com/content/hubble/img/Bangalore/mmt/activities/m_Bameys%20Restro%20Cafe_l_398_598.jpg,cover,2026-05-24T12:02:44Z
ae30d262-fbf9-44c2-be79-4f3b30b61793,20f7f5c1-cbb9-4391-a50d-0fb802936cc5,https://tse1.mm.bing.net/th/id/OIP.tcymWmvJUvnFIxyl9Ic4VgHaE8?o=7rm=3&rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
7ab61bb9-cb59-4615-96af-f5c841e8df42,30611d7c-9b1e-4979-bbc0-cf10e53e6fe6,https://tse2.mm.bing.net/th/id/OIP.jPD7eP7YZD8TlTT9hTqLlwHaEV?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
9f3eee11-b72a-4bc1-aa55-99f1851ce587,3c822aac-da1e-454e-b762-564179c858a7,https://tse3.mm.bing.net/th/id/OIP.AeDcZuXW0FjBguujImak8AHaE9?o=7rm=3&rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
9bfe25da-51de-4462-ab50-bd7a56bf648e,973c1aec-69d3-46e6-b045-7ca52d9b0e7f,https://i.pinimg.com/originals/b9/80/18/b980187cff6a53d60d387a75cff9ab19.jpg,cover,2026-05-24T12:02:44Z
6ca84243-ecc6-49f6-bd84-90b91c74a764,13b74c81-0f0e-4716-b401-4909e3093017,https://tse2.mm.bing.net/th/id/OIP.92OdqTIk4LitBNlZIMtl8AHaJQ?w=1080&h=1350&rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
47321289-8f4c-4091-8fc8-dfb74be1b069,8605c8dd-332b-4690-ac3e-7e232018887b,https://tse4.mm.bing.net/th/id/OIP.pJe38um5qAwsNWFunCTSfgHaEO?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
21329ec4-f54a-4ebf-8513-ae83a7dda0be,68383b94-2d75-41f2-b697-82a3501744ee,https://images.prismic.io/luxdeco-dev/MWM1MGExZjYtZDA0Ny00NDkzLWJmNTktZTJiMjJhZTM1NGZh_restaurant_interior_design-_layouts_design_ideas___luxdeco_3.jpg?auto=compress,cover,2026-05-24T12:02:44Z
35535f2b-089b-46bc-8112-c53eba7f4a56,f9cde5c8-ac4c-4f74-858a-3b56bab5a512,https://rabda-entries.s3.amazonaws.com/store/2023/chotto-matte-marylebone-76cbeb99-0927-4ae9-8e60-56e594d24e8a/image/32226/file/xlarge-89f07358bb1a9d6da3ae470dec6fc4ff.jpg,cover,2026-05-24T12:02:44Z
de8f03e4-f420-48b0-808f-7f6733daa1a0,a3f6de63-6cd6-4d90-9075-48954f29b8c2,https://tse2.mm.bing.net/th/id/OIP.ADX9gZvp5oCu1pVqfcOflAHaEo?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
d77efc27-a2b4-479b-8e01-93cb9f598a8f,e7f707d9-6784-4cd7-9f60-d6894713b070,https://4.bp.blogspot.com/-b3nppVIhSbA/W3Xop_EYjII/AAAAAAAAXRg/Z0BdFFYUz4AdYac4k_iJIAM6zeygx5jlQCLcBGAs/s1600/nha-hang-sai-gon-tphcm-10.jpg,cover,2026-05-24T12:02:44Z
ea6b0aa2-2765-4078-9e67-9029d734a57b,10e3bfed-5620-4ecf-8a98-23523b30bcae,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/be/30/ff/outdoor-over-looking.jpg?w=800&h=-1&s=1,cover,2026-05-24T12:02:44Z
63a38c1b-d01b-4d4b-9eaf-2ba5e533a5e8,b14a9d81-6607-4f02-b2d6-9a259d055f71,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/b5/69/5a/welcome-to-l-ng-den-restaurant.jpg?w=800&h=600&s=1,cover,2026-05-24T12:02:44Z
b13a531a-97a0-43a0-9f6c-79d04258995f,45c95290-673e-468e-940e-081f572c2935,https://tse4.mm.bing.net/th/id/OIP.RcSbHleaNWmIuPxIFULA3gHaE8?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
7d7be60c-5807-457a-a745-366a7f910e4b,44552a7f-5582-4f00-afea-e4ed81ecbea1,https://tse4.mm.bing.net/th/id/OIP.V7BnesGlJc6uNRMJTUn5RgHaE7?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
868b997d-0761-4cab-b1e2-7b1b20e6e4df,8cc255c8-7406-4c63-8574-8b64d3eebe87,https://hblimg.mmtcdn.com/content/hubble/img/Bangalore/mmt/activities/m_Bameys%20Restro%20Cafe_l_398_598.jpg,cover,2026-05-24T12:02:44Z
b3c686fb-d0fc-42c7-8aa5-0ee84c8b3809,a7ede3ea-f326-4647-9d2d-fc07cb427057,https://tse1.mm.bing.net/th/id/OIP.tcymWmvJUvnFIxyl9Ic4VgHaE8?o=7rm=3&rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
7df0df4e-be2f-498e-be8e-fb27a7c6e454,cf337003-6e84-436f-b102-dce79bf17780,https://tse2.mm.bing.net/th/id/OIP.jPD7eP7YZD8TlTT9hTqLlwHaEV?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
22a3b1ae-b8bc-40ef-a87a-cfdbd1604335,d3fc553f-14be-47f9-8dab-b4bd0ec7a9b8,https://tse3.mm.bing.net/th/id/OIP.AeDcZuXW0FjBguujImak8AHaE9?o=7rm=3&rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
b36d0d68-3e1e-426a-a8f9-a06e911245fd,14562f16-ed1b-4b14-983f-0a2dfb170ad0,https://i.pinimg.com/originals/b9/80/18/b980187cff6a53d60d387a75cff9ab19.jpg,cover,2026-05-24T12:02:44Z
a27d5d49-e6c5-4088-875f-ec12a7f82dac,eb59d171-c060-4745-9f17-9a2c0e8ae3e7,https://tse2.mm.bing.net/th/id/OIP.92OdqTIk4LitBNlZIMtl8AHaJQ?w=1080&h=1350&rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
132cfc53-2cbb-4f75-a98b-81086909b77b,f2f4f5b7-0bc7-4691-8d67-cb44520999af,https://tse4.mm.bing.net/th/id/OIP.pJe38um5qAwsNWFunCTSfgHaEO?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
64492c0a-e908-4c5a-9362-b71bdf54c37c,7e94ea7c-541a-41e1-b0f1-4d950e3fa4c1,https://images.prismic.io/luxdeco-dev/MWM1MGExZjYtZDA0Ny00NDkzLWJmNTktZTJiMjJhZTM1NGZh_restaurant_interior_design-_layouts_design_ideas___luxdeco_3.jpg?auto=compress,cover,2026-05-24T12:02:44Z
aaf2394b-a413-4f94-8e69-51879566a244,05245c22-a06b-424d-9951-134e4aa173dc,https://rabda-entries.s3.amazonaws.com/store/2023/chotto-matte-marylebone-76cbeb99-0927-4ae9-8e60-56e594d24e8a/image/32226/file/xlarge-89f07358bb1a9d6da3ae470dec6fc4ff.jpg,cover,2026-05-24T12:02:44Z
a6d20c56-ce98-4768-a427-e12acfcbcb48,bf78c7b6-26fc-46cf-a0d6-36855343d8a6,https://tse2.mm.bing.net/th/id/OIP.ADX9gZvp5oCu1pVqfcOflAHaEo?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
07905d1d-6251-45b0-8105-0a95ba09685d,b863be2a-8026-4ff9-8745-d40f19b4d7e8,https://4.bp.blogspot.com/-b3nppVIhSbA/W3Xop_EYjII/AAAAAAAAXRg/Z0BdFFYUz4AdYac4k_iJIAM6zeygx5jlQCLcBGAs/s1600/nha-hang-sai-gon-tphcm-10.jpg,cover,2026-05-24T12:02:44Z
f23c4449-777e-4564-97c3-a9cce85bd2ef,cd78c542-1369-4037-87bc-8d1edbe79f1c,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/be/30/ff/outdoor-over-looking.jpg?w=800&h=-1&s=1,cover,2026-05-24T12:02:44Z
96eb54bc-2a20-4958-be6c-f31538567828,9400db2c-2f07-47b2-9aae-edb76bc4bfec,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/b5/69/5a/welcome-to-l-ng-den-restaurant.jpg?w=800&h=600&s=1,cover,2026-05-24T12:02:44Z
6e618730-e5b8-4745-a706-41b7f6f9b586,54b19ab8-fc2e-4b39-802e-6a8adf4c358c,https://tse4.mm.bing.net/th/id/OIP.RcSbHleaNWmIuPxIFULA3gHaE8?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
a1737ce9-60b5-4efd-a709-1e1638219650,b88e3fb2-7d1c-44bd-9e49-58d28b56c399,https://tse4.mm.bing.net/th/id/OIP.V7BnesGlJc6uNRMJTUn5RgHaE7?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
4f9a30e5-6317-4478-a859-12ccb5ffb82d,0e156b2b-eb2e-4420-a0bd-7976ba305fcf,https://hblimg.mmtcdn.com/content/hubble/img/Bangalore/mmt/activities/m_Bameys%20Restro%20Cafe_l_398_598.jpg,cover,2026-05-24T12:02:44Z
ecf23273-64bd-4d75-bfab-12a3c1fedfb8,597cbe74-16eb-46a5-9ffb-e4c12e073e53,https://tse1.mm.bing.net/th/id/OIP.tcymWmvJUvnFIxyl9Ic4VgHaE8?o=7rm=3&rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
fc60fe48-d256-49ee-8396-1c0c74cbff04,908a71e1-95f2-483b-8b49-f9b2817ed8fb,https://tse2.mm.bing.net/th/id/OIP.jPD7eP7YZD8TlTT9hTqLlwHaEV?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
21ac3b38-224e-4f5d-a2af-2ff1015cd472,9aa0be93-43c1-44bf-b140-18faa885e986,https://tse3.mm.bing.net/th/id/OIP.AeDcZuXW0FjBguujImak8AHaE9?o=7rm=3&rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
9d4ce761-962e-4b74-a16e-d95a943aae04,08daa115-3698-4df6-8cc8-320376206b16,https://i.pinimg.com/originals/b9/80/18/b980187cff6a53d60d387a75cff9ab19.jpg,cover,2026-05-24T12:02:44Z
b0103e68-28da-490b-be1c-3ae58920c21a,0db5b99d-5987-4ce6-a059-a5278152d11f,https://tse2.mm.bing.net/th/id/OIP.92OdqTIk4LitBNlZIMtl8AHaJQ?w=1080&h=1350&rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
a3844b3d-63c6-4cc2-a54e-27372bc7d601,bbec023c-edbe-4eb3-9d15-b865cd9c5e3e,https://tse4.mm.bing.net/th/id/OIP.pJe38um5qAwsNWFunCTSfgHaEO?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
6d1979ca-0479-4dcb-93b1-ff9b373e607b,e3bbbba4-2845-42ac-a6e3-abe398b2856b,https://images.prismic.io/luxdeco-dev/MWM1MGExZjYtZDA0Ny00NDkzLWJmNTktZTJiMjJhZTM1NGZh_restaurant_interior_design-_layouts_design_ideas___luxdeco_3.jpg?auto=compress,cover,2026-05-24T12:02:44Z
f5e679ad-a993-4094-8537-5ed266cffd3f,10601499-78d9-48fd-a355-a7e20974f619,https://rabda-entries.s3.amazonaws.com/store/2023/chotto-matte-marylebone-76cbeb99-0927-4ae9-8e60-56e594d24e8a/image/32226/file/xlarge-89f07358bb1a9d6da3ae470dec6fc4ff.jpg,cover,2026-05-24T12:02:44Z
c60ffa4b-63b0-4061-8f55-e4eff6d8d4bb,917dba0c-6147-41a1-8a0a-55e59d12cf67,https://tse2.mm.bing.net/th/id/OIP.ADX9gZvp5oCu1pVqfcOflAHaEo?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
b71c3c75-4ecf-408e-bf7d-076c9463ee99,a1ade368-1330-46d1-9527-b0a87325b551,https://4.bp.blogspot.com/-b3nppVIhSbA/W3Xop_EYjII/AAAAAAAAXRg/Z0BdFFYUz4AdYac4k_iJIAM6zeygx5jlQCLcBGAs/s1600/nha-hang-sai-gon-tphcm-10.jpg,cover,2026-05-24T12:02:44Z
71ae6d92-4756-4ffd-9327-999f5a8dbfa2,7e6d6727-2220-4a40-92ec-09bcd359dd43,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/be/30/ff/outdoor-over-looking.jpg?w=800&h=-1&s=1,cover,2026-05-24T12:02:44Z
0da375da-e288-4d1b-b540-a539885a60c4,698016a2-4981-4234-9bd9-a5e7c283c879,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/b5/69/5a/welcome-to-l-ng-den-restaurant.jpg?w=800&h=600&s=1,cover,2026-05-24T12:02:44Z
806e838c-e515-4931-937d-af3b4f9d9dbc,d39262b6-d0da-461d-ada6-17db0e86f46f,https://tse4.mm.bing.net/th/id/OIP.RcSbHleaNWmIuPxIFULA3gHaE8?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
6100de32-1ff0-432a-968c-3c43036eb009,71572785-4d0a-4f58-8943-37e5fe15b22c,https://tse4.mm.bing.net/th/id/OIP.V7BnesGlJc6uNRMJTUn5RgHaE7?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
289149c6-b9b5-4426-b3f5-e07923a6b70b,477f31f0-a75b-45a6-92f8-a8de3eec5696,https://hblimg.mmtcdn.com/content/hubble/img/Bangalore/mmt/activities/m_Bameys%20Restro%20Cafe_l_398_598.jpg,cover,2026-05-24T12:02:44Z
f5c26ba6-d0b0-4bc6-835f-bc5787addaeb,909e4fd1-bf3f-400e-ad52-500212aa3f9e,https://tse1.mm.bing.net/th/id/OIP.tcymWmvJUvnFIxyl9Ic4VgHaE8?o=7rm=3&rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
9de0fda2-29e5-4d0f-ba01-88271bdfebdd,4161a724-d058-4eb7-a85d-9b508051a2be,https://tse2.mm.bing.net/th/id/OIP.jPD7eP7YZD8TlTT9hTqLlwHaEV?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
0208bbb3-2532-4023-89b9-dbbba09a2664,da8d4332-774e-4f90-b4d8-9837a97077b6,https://tse3.mm.bing.net/th/id/OIP.AeDcZuXW0FjBguujImak8AHaE9?o=7rm=3&rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
78008322-b2ac-4fcc-b91d-1e12200a86b4,ce53b5a4-77be-41c3-bc25-522e03f8058b,https://i.pinimg.com/originals/b9/80/18/b980187cff6a53d60d387a75cff9ab19.jpg,cover,2026-05-24T12:02:44Z
261cb736-233e-4753-8648-a505f0b18981,011eb35a-6d4e-4377-bcd9-63201980d418,https://tse2.mm.bing.net/th/id/OIP.92OdqTIk4LitBNlZIMtl8AHaJQ?w=1080&h=1350&rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
733ac709-7ddd-457c-99bd-21493158d2d0,cfb9f1e2-6b3b-4793-a866-5e77fc11019f,https://tse4.mm.bing.net/th/id/OIP.pJe38um5qAwsNWFunCTSfgHaEO?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
1ecee820-3a38-410a-b4b1-d2642e3e55b9,2dc4318c-d8a8-4fa4-b5c7-f59301ce67ce,https://images.prismic.io/luxdeco-dev/MWM1MGExZjYtZDA0Ny00NDkzLWJmNTktZTJiMjJhZTM1NGZh_restaurant_interior_design-_layouts_design_ideas___luxdeco_3.jpg?auto=compress,cover,2026-05-24T12:02:44Z
bf65d39d-d53a-4543-8612-42bf15eab265,78dd97b5-6f29-4c61-bb11-c767f4c8a64c,https://rabda-entries.s3.amazonaws.com/store/2023/chotto-matte-marylebone-76cbeb99-0927-4ae9-8e60-56e594d24e8a/image/32226/file/xlarge-89f07358bb1a9d6da3ae470dec6fc4ff.jpg,cover,2026-05-24T12:02:44Z
f077ad87-5366-4641-b1ed-61655add9d0a,6e582e0e-2299-4ac5-89d1-835a58df7361,https://tse2.mm.bing.net/th/id/OIP.ADX9gZvp5oCu1pVqfcOflAHaEo?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
ba2f519c-3bef-4e0d-8b5b-3691b225618e,4f42e654-ed86-4d0d-aa14-b5ca6e8e4119,https://4.bp.blogspot.com/-b3nppVIhSbA/W3Xop_EYjII/AAAAAAAAXRg/Z0BdFFYUz4AdYac4k_iJIAM6zeygx5jlQCLcBGAs/s1600/nha-hang-sai-gon-tphcm-10.jpg,cover,2026-05-24T12:02:44Z
2ea83c39-e94f-4212-9f15-9c7bf34ae813,b6088ba4-b295-4255-8a1f-27d34757186c,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/be/30/ff/outdoor-over-looking.jpg?w=800&h=-1&s=1,cover,2026-05-24T12:02:44Z
76fd6629-f1f8-4efe-8c9c-9043f3eaa0f8,3e98e60d-8fc4-46bd-9537-24f2bc29dab0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/b5/69/5a/welcome-to-l-ng-den-restaurant.jpg?w=800&h=600&s=1,cover,2026-05-24T12:02:44Z
6d4bcac0-5424-45f3-9e42-a12c30c4ef3d,df14d106-b081-44f9-8327-4465898fe525,https://tse4.mm.bing.net/th/id/OIP.RcSbHleaNWmIuPxIFULA3gHaE8?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
ea5ef0e5-fe7c-425b-9006-9ab0031ca3fb,edbd6d21-b85f-411c-940c-046a943a1b74,https://tse4.mm.bing.net/th/id/OIP.V7BnesGlJc6uNRMJTUn5RgHaE7?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
430d7721-f321-4c09-9bf3-6a90d874f4fe,9f033f50-01c5-482a-8f99-dec3e341d9b4,https://hblimg.mmtcdn.com/content/hubble/img/Bangalore/mmt/activities/m_Bameys%20Restro%20Cafe_l_398_598.jpg,cover,2026-05-24T12:02:44Z
2ae0dc0c-3276-46f3-9164-32d052ae0021,b23dd464-6e7a-444b-8d22-02a40b674308,https://tse1.mm.bing.net/th/id/OIP.tcymWmvJUvnFIxyl9Ic4VgHaE8?o=7rm=3&rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
88bb118e-75b8-4193-ac7c-f6e300f07ee6,e7158152-a2f1-4a0c-9fbd-024d1ec0c5d5,https://tse2.mm.bing.net/th/id/OIP.jPD7eP7YZD8TlTT9hTqLlwHaEV?rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
44fea1cb-102e-412a-87c5-3a8fb7dfc124,9e8c2d4c-9f2c-4356-ad7b-7812149ab2b3,https://tse3.mm.bing.net/th/id/OIP.AeDcZuXW0FjBguujImak8AHaE9?o=7rm=3&rs=1&pid=ImgDetMain&o=7&rm=3,cover,2026-05-24T12:02:44Z
